"","diameter","crown_cover","tree_density","ba_ha","palmer_drought_sensitive_index","climate_water_deficit","precipitation_accumulation","min_temperature","max_temperature","wind_speed_at_10m","slope.map_nepal","elevation_nepal","aspect","soil_moisture","soil_depth","penetration_depth","organic_layer_type","organic_layer_thickness","dia_growth_cm_yr"
"3611",11.2,65,2513.16,27.0378593111956,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,NA,NA,NA,NA,0.32
"3612",9.1,65,2513.16,27.0378593111956,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,NA,NA,NA,NA,0.28
"3613",25.2,65,2513.16,27.0378593111956,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,NA,NA,NA,NA,0.58
"3614",8.2,65,2513.16,27.0378593111956,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,NA,NA,NA,NA,0.1
"3615",5.6,65,2513.16,27.0378593111956,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,NA,NA,NA,NA,0.2
"3616",10.3,65,2513.16,27.0378593111956,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,NA,NA,NA,NA,0.3
"3617",10.1,30,2088.51,19.3222279827299,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,NA,NA,NA,NA,0.16
"3618",11.7,30,2088.51,19.3222279827299,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,NA,NA,NA,NA,0.38
"3619",7.6,30,2088.51,19.3222279827299,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,NA,NA,NA,NA,0.16
"3620",12.9,30,2088.51,19.3222279827299,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,NA,NA,NA,NA,0.4
"3621",14.5,30,2088.51,19.3222279827299,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,NA,NA,NA,NA,0.5
"3622",16.9,30,2088.51,19.3222279827299,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,NA,NA,NA,NA,0.62
"3623",24.7,30,2088.51,19.3222279827299,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,NA,NA,NA,NA,0.26
"3624",11.4,30,2088.51,19.3222279827299,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,NA,NA,NA,NA,0.3
"3625",12.1,30,2088.51,19.3222279827299,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,NA,NA,NA,NA,0.38
"3626",15.1,30,2088.51,19.3222279827299,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,NA,NA,NA,NA,0.3
"3627",10.1,30,2088.51,19.3222279827299,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,NA,NA,NA,NA,0.18
"3628",17.2,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.56
"3629",20.9,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.54
"3630",12.2,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.04
"3631",13,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.46
"3632",11.1,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.26
"3633",10.9,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.08
"3634",14.1,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.14
"3635",12.7,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.36
"3636",6.8,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.08
"3637",14.1,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.36
"3638",8.1,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.1
"3639",10.8,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.34
"3640",16.9,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.34
"3641",11.2,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.24
"3642",11,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.6
"3643",13.6,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.48
"3644",8.7,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.1
"3645",6.5,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.9
"3646",12.8,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.16
"3647",12.8,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.16
"3648",19.4,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.6
"3649",13,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.36
"3650",16.9,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.42
"3651",10.4,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.22
"3652",10.5,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.2
"3653",8.1,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.1
"3654",17.1,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.5
"3655",14.1,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.32
"3656",20.5,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.7
"3657",6.9,80,2799.02,32.5665901530139,-208.5333333,705.4,88.33333333,175.2666667,298.8666667,140.1333333,1.75195,557,0,390.8,4,21,1,1,0.22
"3658",26,40,77.83,9.72331678763174,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,12,1,1,1.3
"3659",32.2,40,77.83,9.72331678763174,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,12,1,1,1.5
"3660",38.7,40,77.83,9.72331678763174,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,12,1,1,1.04
"3661",36.3,40,77.83,9.72331678763174,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,12,1,1,1.94
"3662",30.3,40,77.83,9.72331678763174,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,12,1,1,1.48
"3663",24.6,70,176,20.6583503047915,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,13,0,0,0.24
"3664",34.3,70,176,20.6583503047915,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,13,0,0,1.24
"3665",32.6,70,176,20.6583503047915,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,13,0,0,0.52
"3666",25,70,176,20.6583503047915,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,13,0,0,0.78
"3667",27.8,70,176,20.6583503047915,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,13,0,0,1.88
"3668",30.4,70,176,20.6583503047915,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,13,0,0,1.26
"3669",20.4,70,176,20.6583503047915,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,13,0,0,1.26
"3670",42.4,24,122.05,21.7802110959161,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,17,1,1,0.86
"3671",39.7,24,122.05,21.7802110959161,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,17,1,1,0.66
"3672",35.7,24,122.05,21.7802110959161,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,17,1,1,1.24
"3673",21.2,24,122.05,21.7802110959161,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,17,1,1,1.32
"3674",21.7,24,122.05,21.7802110959161,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,17,1,1,0.8
"3675",25.8,24,122.05,21.7802110959161,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,17,1,1,0.58
"3676",28.8,24,122.05,21.7802110959161,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,17,1,1,1.46
"3677",40.8,24,122.05,21.7802110959161,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,17,1,1,0.04
"3678",47,57,161.85,17.1764195908821,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,16,0,0,1
"3679",37.2,57,161.85,17.1764195908821,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,16,0,0,1.96
"3680",17,57,161.85,17.1764195908821,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,16,0,0,1.7
"3681",22,57,161.85,17.1764195908821,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,16,0,0,0.72
"3682",24,57,161.85,17.1764195908821,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,16,0,0,1.46
"3683",41,57,161.85,17.1764195908821,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,16,0,0,0.84
"3684",25.7,57,161.85,17.1764195908821,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,16,0,0,0.96
"3685",30.8,57,161.85,17.1764195908821,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,16,0,0,1.24
"3686",22.6,57,161.85,17.1764195908821,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,16,0,0,0.34
"3687",24.2,57,161.85,17.1764195908821,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,16,0,0,2.56
"3688",22.9,57,161.85,17.1764195908821,-244,848.4333333,72.06666667,194.0333333,327.5666667,142.3,0.26615,132,0,402.4333333,5,16,0,0,1.44
"3689",46.7,24,331.19,18.9724210007139,-238.2666667,818.1666667,76.3,193.4333333,324.9333333,141.5,0.52825,151,1,385.2,5,24,1,1,0.68
"3690",24.9,46,744.32,21.7477835843998,-238.2666667,818.1666667,76.3,193.4333333,324.9333333,141.5,0.52825,151,1,385.2,5,17,1,1,0.98
"3691",21.5,46,744.32,21.7477835843998,-238.2666667,818.1666667,76.3,193.4333333,324.9333333,141.5,0.52825,151,1,385.2,5,17,1,1,1.3
"3692",41.5,46,744.32,21.7477835843998,-238.2666667,818.1666667,76.3,193.4333333,324.9333333,141.5,0.52825,151,1,385.2,5,17,1,1,0.14
"3693",34.4,46,744.32,21.7477835843998,-238.2666667,818.1666667,76.3,193.4333333,324.9333333,141.5,0.52825,151,1,385.2,5,17,1,1,0.76
"3694",8.3,46,744.32,21.7477835843998,-238.2666667,818.1666667,76.3,193.4333333,324.9333333,141.5,0.52825,151,1,385.2,5,17,1,1,0.32
"3695",50.7,79,374.53,31.4688799668386,-238.2666667,818.1666667,76.3,193.4333333,324.9333333,141.5,0.52825,151,1,385.2,5,25,0,0,0.18
"3696",53.4,90,474.44,25.2287639139275,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,1,0.43
"3697",44.6,90,474.44,25.2287639139275,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,1,0.08
"3698",10.6,90,474.44,25.2287639139275,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,1,0.04
"3699",15.1,90,474.44,25.2287639139275,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,1,0.12
"3700",47.7,90,474.44,25.2287639139275,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,1,0.55
"3701",33.2,90,474.44,25.2287639139275,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,1,0.06
"3702",44.3,90,474.44,25.2287639139275,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,1,0.04
"3703",28.6,90,474.44,25.2287639139275,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,1,0.1
"3704",34.1,90,474.44,25.2287639139275,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,1,0.6
"3705",10.4,90,474.44,25.2287639139275,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,1,0.14
"3706",47.1,90,474.44,25.2287639139275,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,1,0.28
"3707",59,90,474.44,25.2287639139275,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,1,0.22
"3708",33,90,474.44,25.2287639139275,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,1,0.16
"3709",38.1,90,474.44,25.2287639139275,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,1,0.03
"3710",47.8,90,474.44,25.2287639139275,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,1,0.06
"3711",33.1,90,474.44,25.2287639139275,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,1,0.12
"3712",32.1,90,474.44,25.2287639139275,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,1,0.14
"3713",42.8,90,474.44,25.2287639139275,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,1,0.08
"3714",24.6,90,474.44,25.2287639139275,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,1,0.6
"3715",38.2,90,474.44,25.2287639139275,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,1,0.16
"3716",26.1,90,474.44,25.2287639139275,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,1,0.3
"3717",43.7,60,583.63,22.7307341730577,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,2,0.57
"3718",41.5,60,583.63,22.7307341730577,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,2,0.06
"3719",39.9,60,583.63,22.7307341730577,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,2,0.14
"3720",28.8,60,583.63,22.7307341730577,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,2,0.08
"3721",29.1,60,583.63,22.7307341730577,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,2,0.06
"3722",33.2,60,583.63,22.7307341730577,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,2,0.08
"3723",36.7,60,583.63,22.7307341730577,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,2,0.02
"3724",45,60,583.63,22.7307341730577,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,2,0.1
"3725",30.4,60,583.63,22.7307341730577,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,2,0.04
"3726",36.8,60,583.63,22.7307341730577,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,2,0.24
"3727",42.9,60,583.63,22.7307341730577,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,2,0.12
"3728",46,60,583.63,22.7307341730577,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,2,0.1
"3729",34.2,60,583.63,22.7307341730577,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,2,0.12
"3730",41.8,60,583.63,22.7307341730577,-270.68,746.52,73.92,171.08,295.56,141.64,3.40347,475,0,312.16,4,15,1,2,0.06
"3731",38.2,90,456.08,17.5386650943557,-207.8,690.9333333,87,171.4666667,295,140.0666667,8.37512,573,0,359.2333333,5,20,1,1,0.28
"3732",51,90,456.08,17.5386650943557,-207.8,690.9333333,87,171.4666667,295,140.0666667,8.37512,573,0,359.2333333,5,20,1,1,0.05
"3733",59.6,90,456.08,17.5386650943557,-207.8,690.9333333,87,171.4666667,295,140.0666667,8.37512,573,0,359.2333333,5,20,1,1,0.08
"3734",49,90,456.08,17.5386650943557,-207.8,690.9333333,87,171.4666667,295,140.0666667,8.37512,573,0,359.2333333,5,20,1,1,0.18
"3735",38.1,90,456.08,17.5386650943557,-207.8,690.9333333,87,171.4666667,295,140.0666667,8.37512,573,0,359.2333333,5,20,1,1,0.36
"3736",26,90,456.08,17.5386650943557,-207.8,690.9333333,87,171.4666667,295,140.0666667,8.37512,573,0,359.2333333,5,20,1,1,0.82
"3737",31.7,90,456.08,17.5386650943557,-207.8,690.9333333,87,171.4666667,295,140.0666667,8.37512,573,0,359.2333333,5,20,1,1,0.16
"3738",57.1,90,456.08,17.5386650943557,-207.8,690.9333333,87,171.4666667,295,140.0666667,8.37512,573,0,359.2333333,5,20,1,1,0.14
"3739",10,60,2193.28,19.9761620781975,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,4,18,1,1,0.16
"3740",32.8,60,2193.28,19.9761620781975,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,4,18,1,1,0.52
"3741",12,60,2193.28,19.9761620781975,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,4,18,1,1,0.26
"3742",14.4,60,2193.28,19.9761620781975,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,4,18,1,1,0.14
"3743",5.2,60,2193.28,19.9761620781975,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,4,18,1,1,0.06
"3744",11.6,60,2193.28,19.9761620781975,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,4,18,1,1,0.14
"3745",8.5,60,2193.28,19.9761620781975,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,4,18,1,1,0.08
"3746",46.8,60,2193.28,19.9761620781975,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,4,18,1,1,0.16
"3747",6.8,60,2193.28,19.9761620781975,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,4,18,1,1,0.02
"3748",5.3,60,2193.28,19.9761620781975,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,4,18,1,1,0.12
"3749",12,60,2193.28,19.9761620781975,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,4,18,1,1,0.12
"3750",12.1,60,2193.28,19.9761620781975,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,4,18,1,1,0.08
"3751",21,60,2193.28,19.9761620781975,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,4,18,1,1,0.92
"3752",30.6,60,2193.28,19.9761620781975,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,4,18,1,1,0.1
"3753",11.2,60,2193.28,19.9761620781975,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,4,18,1,1,0.02
"3754",14.1,60,2193.28,19.9761620781975,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,4,18,1,1,0.2
"3755",22,60,2193.28,19.9761620781975,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,4,18,1,1,0.04
"3756",5.2,60,2193.28,19.9761620781975,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,4,18,1,1,0.1
"3757",5.4,60,2193.28,19.9761620781975,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,4,18,1,1,0.06
"3758",21.8,85,406.58,21.3004689589979,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,5,10,0,0,0.02
"3759",30.2,85,406.58,21.3004689589979,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,5,10,0,0,0.16
"3760",38.5,85,406.58,21.3004689589979,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,5,10,0,0,0.08
"3761",39.9,85,406.58,21.3004689589979,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,5,10,0,0,0.04
"3762",39,85,406.58,21.3004689589979,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,5,10,0,0,0.1
"3763",29,85,406.58,21.3004689589979,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,5,10,0,0,0.1
"3764",18.4,85,406.58,21.3004689589979,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,5,10,0,0,0.02
"3765",20.4,85,406.58,21.3004689589979,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,5,10,0,0,0.78
"3766",37.6,85,406.58,21.3004689589979,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,5,10,0,0,0.05
"3767",35.4,85,406.58,21.3004689589979,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,5,10,0,0,0.12
"3768",38.3,85,406.58,21.3004689589979,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,5,10,0,0,0.12
"3769",28.6,85,406.58,21.3004689589979,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,5,10,0,0,0.02
"3770",22.4,85,406.58,21.3004689589979,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,5,10,0,0,0.12
"3771",20.6,85,406.58,21.3004689589979,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,5,10,0,0,0.08
"3772",27.9,85,406.58,21.3004689589979,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,5,10,0,0,0.1
"3773",35.3,85,406.58,21.3004689589979,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,5,10,0,0,0.2
"3774",40.4,85,406.58,21.3004689589979,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,5,10,0,0,0.12
"3775",23.2,85,406.58,21.3004689589979,-207.8,690.9333333,87,171.4666667,295,140.0666667,3.40347,475,0,359.2333333,5,10,0,0,0.1
"3776",44,59,1214.29,27.1987878975305,-336.75,757.1,72.2,169.6,293.95,139.95,8.37512,573,0,310.6,4,20,1,1,1.13
"3777",20,59,1214.29,27.1987878975305,-336.75,757.1,72.2,169.6,293.95,139.95,8.37512,573,0,310.6,4,20,1,1,0.26
"3778",37.4,59,1214.29,27.1987878975305,-336.75,757.1,72.2,169.6,293.95,139.95,8.37512,573,0,310.6,4,20,1,1,0.3
"3779",45.4,59,1214.29,27.1987878975305,-336.75,757.1,72.2,169.6,293.95,139.95,8.37512,573,0,310.6,4,20,1,1,0.12
"3780",43.5,59,1214.29,27.1987878975305,-336.75,757.1,72.2,169.6,293.95,139.95,8.37512,573,0,310.6,4,20,1,1,0.12
"3781",34.6,59,1214.29,27.1987878975305,-336.75,757.1,72.2,169.6,293.95,139.95,8.37512,573,0,310.6,4,20,1,1,0.06
"3782",63.2,59,1214.29,27.1987878975305,-336.75,757.1,72.2,169.6,293.95,139.95,8.37512,573,0,310.6,4,20,1,1,0.12
"3783",33.8,59,1214.29,27.1987878975305,-336.75,757.1,72.2,169.6,293.95,139.95,8.37512,573,0,310.6,4,20,1,1,0.46
"3784",34.2,59,1214.29,27.1987878975305,-336.75,757.1,72.2,169.6,293.95,139.95,8.37512,573,0,310.6,4,20,1,1,0.02
"3785",35.8,59,1214.29,27.1987878975305,-336.75,757.1,72.2,169.6,293.95,139.95,8.37512,573,0,310.6,4,20,1,1,0.3
"3786",32.4,59,1214.29,27.1987878975305,-336.75,757.1,72.2,169.6,293.95,139.95,8.37512,573,0,310.6,4,20,1,1,0.5
"3787",20.2,59,1214.29,27.1987878975305,-336.75,757.1,72.2,169.6,293.95,139.95,8.37512,573,0,310.6,4,20,1,1,0.1
"3788",35.7,59,1214.29,27.1987878975305,-336.75,757.1,72.2,169.6,293.95,139.95,8.37512,573,0,310.6,4,20,1,1,0.02
